id,scientificNameWithoutAuthor,commonNames,gbifId,powoId,iucnCategory
1528514,Crassula lactea,Tailor's patch; Krysna crassula; Taylor's parches; Springtime,8306337,273226-1,
1528515,Crassula lanuginosa,Dragon Tongue; Lanuginosa Jade Plant,7334088,273231-1,
1528520,Crassula macowaniana,,5688208,273263-1,
1849479,Crassula mesembryanthemopsis,,,273286-1,
1757193,Crassula mesembryanthoides,Cat's Tongue Crassula; Furry Pea Crassula,7392466,60464854-2,
1528531,Crassula montana,,7333995,273307-1,
1363618,Crassula multicava,Cape Province pygmyweed; Jade plant; Fairy crassula; Money plant; Fairy Stonecrop; Purple Dragon; Flat ear; John Creech Stonecrop,5362058,273315-1,
1363619,Crassula muscosa,Watch chain; Toy cypress; Rattail Crassula; Clubmoss Crassula; African Grass; Lizard's tail; Princess pine; Rat tail crassula; Zipper plant,7396425,273320-1,
1528538,Crassula namaquensis,Namaqua Stonecrop,7333968,273322-1,
1528539,Crassula natalensis,,5687913,273325-1,
1528541,Crassula nemorosa,,5687889,273329-1,
1528543,Crassula nudicaulis,Karoo Stonecrop,7333929,273334-1,
1528548,Crassula obovata,,7334807,273342-1,
1365917,Crassula orbicularis,Stonecrop; Orb Stonecrop; Rock Stonecrop; Stone Crassula; Hen and-chickens; Sister's bro,7334798,273347-1,
1363615,Crassula ovata,Jade plant; Money Tree; Ogre ears; گیاه یشم (کراسولا); Japanese rubberplant; Gollum Jade; Baby jade; Cauliflower ears; Jadetree; Jadeplant; Japanese laurel; Dollarplant; Kerky Bush; Pink Joy; Beestebul; Shrek’s ears; Crassula Ovata Hobbit; Silver Dollar Plant; Chinese rubber plant; Dollar plant; Jade; Jade Stonecrop; Jade tree; Japanese rubber tree; Kerkybush; کراسولا سم اسبی یا گوش شرک; Mini Jade; Spoon Jade; Coral,5362063,273350-1,
1743999,Crassula peduncularis,Purple pigmyweed; Purple stonecrop,10730110,273370-1,
1528554,Crassula pellucida,Calico kitten plant; Crystal Stonecrop; Crassus pellucia; String of spades,8028273,273372-1,
1528555,Crassula peploides,,5690809,273375-1,
1528556,Crassula perfoliata,Red treasure; Propeller Plant; Crassula falcata,7172987,273376-1,
1423481,Crassula perforata,String of buttons; Concertina Plant; Necklace vine; Variegated,7642067,273378-1,
1528559,Crassula plegmatoides,,5690673,273392-1,
1528561,Crassula pruinosa,Frosted Stonecrop,5690620,273403-1,
1528562,Crassula pseudhemisphaerica,,5690614,273404-1,
1391427,Crassula pubescens,Jersey pigmyweed; Red carpet; Red carpet stonewort; Downy Crassula,8289768,273409-1,
1418513,Crassula pyramidalis,Pagoda mini jade; Pagoda Stonecrop; Pyramid Stonecrop; Buddha's Temple,7763262,273421-1,
1528567,Crassula rogersii,Crassula; Roger’s Dickblatt,5690384,273448-1,
1528570,Crassula rubricaulis,Red stem Crassula; Redstem Stonecrop,5690330,273457-1,
1528572,Crassula rupestris,Rosary Plant; Baby Necklace; Inrygertjie; Concertina plant; Sosaties; Bead Vine; Buttons on-a-string; Cape Rosary Vine; Necklace Vine; Tom Thumb,7334668,273461-1,
1528574,Crassula sarcocaulis,Bonsai Crassula; Bonsai Stonecrop,7172895,273463-1,
1528575,Crassula sarmentosa,Trailing Stonecrop; Jade tree,7334661,273465-1,
1528579,Crassula schimperi,,7689533,273471-1,
1528582,Crassula sericea,,7334624,273488-1,
1528583,Crassula setulosa,Hairy cushion crassula; Pygmy Stonecrop; South African Pigmyweed,7334055,273493-1,
1528584,Crassula sieberiana,Siberian pygmyweed; Australian Pigmyweed; Australian stonecrop,5362057,273494-1,
1528587,Crassula sladenii,Slade Stonecrop,7716880,273499-1,
1528589,Crassula socialis,,5689989,273501-1,
1528592,Crassula spathulata,Crassula; Spatula leaf Crassula,5689965,273505-1,
1418514,Crassula spp.,,,,
1528593,Crassula streyi,,5689923,273515-1,
1528594,Crassula strigosa,,7807308,273516-1,
1528595,Crassula subacaulis,,7334580,273519-1,
1528596,Crassula subaphylla,Louhout Stonecrop,7334574,273520-1,
1528597,Crassula subulata,Bihair Stonecrop,7947154,273525-1,
1757195,Crassula susannae,,5689838,273529-1,
1528600,Crassula tecta,,7373144,273535-1,
1363620,Crassula tetragona,Karkai; Pygmyweed; Baby Pine Of China; Kerkei; Miniature pine tree; Four angled Crassula; Miniture pine trees; Angled Crassula; Mini pine; Pygmy Pine,7172747,273543-1,
1358071,Crassula tillaea,Mossy stonecrop; Moss Pygmyweed; Mossy tillaea; Tilliwort; Stonecrop,5362055,273549-1,LC
1528603,Crassula tomentosa,Furry Stonecrop,8188862,273550-1,
1528605,Crassula umbella,Fairy bell Plakkie; Fairybell Stonecrop,5689603,273559-1,
1528608,Crassula undulata,Doily Crassula; Doily Stonecrop; Fringe Stonecrop; Ruffles,5689752,273563-1,
1528609,Crassula vaginata,White Stonecrop; Yellow Crassula; Yellow Stonecrop,7334469,273565-1,
1363616,Crassula vaillantii,Southern Water stonecrop; Narrow leaved mossy stonecrop,5689573,273566-1,
1528613,Crassula volkensii,,7334448,273573-1,
1667173,Crataegus × armena,,3014308,722950-1,
1667185,Crataegus × bornmuelleri,,3014497,77096142-1,
1667239,Crataegus × grignonensis,,3013654,723489-1,
1870750,Crataegus × lavalleei,Lavell hawthorn,3014883,723671-1,
1843990,Crataegus × lavallei,Lavell hawthorn,3014883,723671-1,
1843991,Crataegus × lobata,,3013680,723714-1,
1667287,Crataegus × macrocarpa,,3013688,723748-1,
1667293,Crataegus × media,Intermediate hawthorn; Common Hawthorn × Midland Hawthorn; Hybrid hawthorn; Hawthorn,3013800,723772-1,
1667368,Crataegus × sinaica,,3015045,724260-1,
1667167,Crataegus ambigua,Russian Hawthorn,3014082,722892-1,DD
1667178,Crataegus atrorubens,,3013586,67899-2,
1360290,Crataegus azarolus,Azarole; Mediterranean Hawthorn; Mediterranean medlar; Spanish Spine; Crete Hawthorn; Mediterranian Medler; Mosfilia; Oriental Hawthorn; Azarole Hawthorn; زالزالک زرد، کیالک،; Algerian Hawthorn; Glog,3013739,324722-2,LC
1821889,Crataegus baroussana,,3015037,67911-2,VU
1411574,Crataegus calpodendron,Pear hawthorn; Blackthorn hawthorn; Pearthorn; Urn tree hawthorn; Late hawthorn; Urn fruited hawthorn,3013866,30097127-2,LC
1667194,Crataegus chlorosarca,,3014951,723117-1,
1411577,Crataegus chrysocarpa,Fireberry Hawthorn; Fire berry hawthorn; Round leaved hawthorn; Red haw,3015853,723119-1,LC
1667195,Crataegus chungtienensis,,3015018,723121-1,
1787453,Crataegus clarkei,,3855116,723128-1,
1667197,Crataegus coccinea,Scarlet hawthorn; Pear fruit cockspurthorn; Pear fruited Cockspurthorn; Red fruit hawthorn; Red haw; Red fruited Hawthorn; Pear Fruited Cockspur-Thorn; Miinensiwaatig; Hawthorn,7790614,327922-2,LC
1391428,Crataegus coccinioides,Kansas hawthorn; Large flowered Cockspurthorn; Large flower cockspurthorn; Broad leaved hawthorn; Broadleaf Hawthorn; Eggert's hawthorn; Large Flowered Cockspur-Thorn; Widened hawthorn; Large flowered cockspur thorn,3014860,68042-2,LC
1667198,Crataegus collina,Hillside hawthorn; Dotted Hawthorn,3013545,723140-1,LC
1391433,Crataegus crus-galli,Cockspur Hawthorn; Cockspurthorn; Cockspur Thorn; Bush Hawthorn; Newcastle thorn; Cock Spur Hawthorn,3013404,68112-2,LC
1667204,Crataegus cuneata,Chinese hawthorn; Nippon hawthorn; Chinese hill haw,3015285,723209-1,
1411585,Crataegus douglasii,Black hawthorn; Douglas' Hawthorn; River hawthorn; Columbia hawthorn; Douglas hawthorn; Black fruited hawthorn; Douglas Thorn; Miinensagaawanzh; Red Hawthorn; Black fruit Hawthorn; Dark Hawthorn; Douglas Thornapple,3013580,723298-1,LC
1816985,Crataegus fecunda,Clair hawthorn; Fecund hawthorn,3013452,68275-2,
1667224,Crataegus flabellata,Fanleaf Hawthorn; Bosc's hawthorn; Fan leaf Hawthorn; Fan leaved hawthorn; New England hawthorn,3014366,30075354-2,LC
1815848,Crataegus fluviatilis,Fort Sheridan hawthorn,3014900,68311-2,
1391434,Crataegus germanica,Medlar; Common medlar; Gnespolâr; Mispel; Mušmula; German Medlar,3015106,723452-1,
1820461,Crataegus gracilior,Mexican hawthorn,3013401,314978-2,LC
1360291,Crataegus granatensis,,3015272,723477-1,
1441783,Crataegus harbisonii,Harbison's Hawthorn,3014045,68386-2,CR
1411590,Crataegus holmesiana,Holmes' hawthorn; Thin leaved hawthorn,3014062,68398-2,LC
1411591,Crataegus intricata,Copenhagen Hawthorn; Lange's thorn; Biltmore Hawthorn; Lange's hawthorn; Entangled Hawthorn; Intricate Hawthorn; Scarlet fruited Haw; Scarlet Hawthorn; Thicket Hawthorn; White Hawthorn,3014211,68456-2,LC
1411594,Crataegus irrasa,Blanchard's hawthorn; Zigzagthorn; Unshorn hawthorn; Zigzag hawthorn,3015911,68470-2,
1360292,Crataegus laciniata,Caucasian Hawthorn,8240558,723637-1,LC
1360293,Crataegus laevigata,Midland hawthorn; English hawthorn; Smooth hawthorn; Hagthorn; Midland Thorn; May Whitethorn; Mayblossom; Whitethorn; Woodland hawthorn; May; Hawthorn,8252683,723644-1,LC
1858627,Crataegus macracantha,Large thorn Hawthorn; Large thorned hawthorn; Long spined hawthorn; Western long thorned hawthorn; Fleshy hawthorn,3013570,723745-1,
1411600,Crataegus macrosperma,Bigfruit Hawthorn; Variable hawthorn; Big fruited hawthorn; Big fruit Hawthorn; Early Thorn,3014896,68579-2,LC
1667288,Crataegus magniflora,Gleaming hawthorn; Shining branch hawthorn,3014479,68587-2,
1441803,Crataegus marshallii,Parsley hawthorn,3014468,723766-1,LC
1667292,Crataegus maximowiczii,Maximowicz’s hawthorn,3015120,723770-1,
1820462,Crataegus mexicana,Mexican hawthorn; Manzanita tejocotera; Tejocote,3014233,723791-1,LC
1667296,Crataegus meyeri,,3014768,723793-1,DD
1667298,Crataegus microphylla,,3015544,723799-1,
1667300,Crataegus mollis,Downy Hawthorn; Arnold Hawthorn; Downy Haw; Red fruited hawthorn; Red Haw; Red Hawthorn; Summer Haw; Turkey apple; Downy Thorn; White hawthorn,3015562,723817-1,LC
1363988,Crataegus monogyna,Hawthorn; English hawthorn; Common hawthorn; Quickthorn; Oneseed Hawthorn; May Tree; Single seed hawthorn; Red hawthorn; May; One seeded hawthorn; Singleseed Hawthorn; May Thorn; Neapolitan medlar; White Thorn; Whitethorn; زالزالک,9220780,723820-1,LC
1667308,Crataegus nigra,Hungarian thorn; Pannonian Black Hawthorn; Black Hawthorn; Hungarian Hawthorn,3015596,723855-1,EN
1667309,Crataegus nitida,Glossy hawthorn,3014627,294549-2,EN
1420352,Crataegus opaca,Riverflat hawthorn; Western mayhaw; Apple haw; River flat hawthorn,3014153,,LC
1667314,Crataegus orientalis,Oriental Hawthorn; Oriental Thorn,3013974,723901-1,
1441820,Crataegus pennsylvanica,Pennsylvania hawthorn,3014745,68749-2,DD
1667322,Crataegus pentagyna,Small flowered Black Hawthorn; Five seeded Hawthorn,3014430,723990-1,LC
1391430,Crataegus persimilis,Broad leaved Cockspurthorn; Plumleaf hawthorn; Broadleaf cockspurthorn; Broad Leaved Cockspur-Thorn; Plum leaved hawthorn; Broad leaved Cockspur Thorn,3015457,68764-2,
1420353,Crataegus phaenopyrum,Washington hawthorn; Washington thorn,8555468,30065973-2,LC
1420354,Crataegus pinnatifida,Chinese hawthorn; Chinese haw; Mountain hawthorn,3014527,724002-1,LC
1746848,Crataegus pontica,,7271862,724025-1,LC
1667333,Crataegus pruinosa,Frosted Hawthorn; Frosty Hawthorn; Scarlet thorn; Waxy fruit Hawthorn; Waxy fruited Hawthorn; Waxyfruit Hawthorn,3015479,77085498-1,LC
1667335,Crataegus pseudoheterophylla,,3013625,724062-1,
1411613,Crataegus punctata,Dotted hawthorn; Hillside hawthorn; Dottedthorn; White hawthorn; Large fruited hawthorn; Dotted or White Hawthorn; White haw,3014805,68847-2,LC
1667340,Crataegus pycnoloba,,3013789,724085-1,LC
1363068,Crataegus rhipidophylla,Calycine Hawthorn; Large sepalled Hawthorn; Saw toothed Hawthorn; زالزالک قرمز، زالزالک برگ شاخی; Hawthorn,9047268,724131-1,LC
1667348,Crataegus rosei,,3015721,68922-2,LC
1391439,Crataegus sanguinea,Red Hawthorn,3013574,724193-1,
1411614,Crataegus scabrida,Rough hawthorn,3014505,68961-2,
1819390,Crataegus senta,Hawthorn; Rough Hawthorn,3013958,68985-2,DD
1764879,Crataegus songarica,Dzhungarskei hawthorn,3013901,724270-1,LC
1441841,Crataegus spathulata,Littlehip hawthorn; Little Hip Hawthorn; Pasture hawthorn,3013616,724278-1,LC
1420945,Crataegus spp.,,,,
1391431,Crataegus submollis,Hairy cockspurthorn; Quebec hawthorn; Northern downy hawthorn; Champlainthorn; Arnold's hawthorn; Velvety hawthorn; Champlain hawthorn; Emerson's hawthorn; Hairy Cockspur Thorn; Pilgrim's whitethorn; Canada Hawthorn; Northern red haw,3015560,69044-2,LC
1391432,Crataegus succulenta,Fleshy hawthorn; Round fruited Cockspurthorn; Round fruit cockspurthorn; Succulent hawthorn; Round Fruited Cockspur-Thorn,3016137,69052-2,LC
1441851,Crataegus tracyi,Tracy's hawthorn; Mountain hawthorn,3014171,69106-2,LC
1764836,Crataegus turkestanica,,3013628,724420-1,
1441856,Crataegus uniflora,Dwarf hawthorn; One flowered Hawthorn; One flower hawthorn; Oneflower hawthorn,3015389,724432-1,LC
1441862,Crataegus viridis,Green hawthorn; Green haw; Southernthorn; Southern Thorn,3014089,724481-1,LC
1420356,Crataegus wattiana,,3013503,724496-1,LC
1667394,Crataegus wilsonii,,3015908,724505-1,
1749878,Crateranthus cameroonensis,,9500641,77143526-1,CR
1379868,Crateranthus congolensis,,4161429,469250-1,EN
1371997,Craterispermum aristatum,,2900759,747798-1,
1749263,Craterispermum capitatum,,9451705,77164218-1,VU
1371999,Craterispermum caudatum,,2900760,747801-1,LC
1372000,Craterispermum cerinanthum,,2900773,747802-1,LC
1760081,Craterispermum cervicorne,,8847899,77146989-1,VU
1672023,Craterispermum congolanum,,2900778,747803-1,
1381484,Craterispermum deblockianum,,8760342,77127262-1,
1431357,Craterispermum dewevrei,,2900762,747804-1,
1372002,Craterispermum laurinum,Porridge stick,2900768,747810-1,
1672027,Craterispermum ledermannii,,2900776,747811-1,LC
1672028,Craterispermum microdon,,2900771,747813-1,EN
1372005,Craterispermum montanum,,2900781,747814-1,
1760083,Craterispermum motleyanum,,9199583,77146987-1,VU
1381347,Craterispermum parvifolium,,7543581,77117697-1,
1760082,Craterispermum puffianum,,8990387,77146988-1,
1381348,Craterispermum robbrechtianum,,8250183,77117699-1,
1381485,Craterispermum rumpianum,,9339437,77127263-1,CR
1371996,Craterispermum schweinfurthii,Porridge stick,2900772,747818-1,LC
1381486,Craterispermum sonkeanum,,9194482,77127265-1,VU
1489602,Craterocapsa congesta,Lesotho Bergbell,3168002,141855-1,
1489605,Craterocapsa tarsodes,Carpet Bell Flower; Northern Bergbell; Tufted Bergbell,3167999,141858-1,
1693407,Craterosiphon beniensis,,3569585,831080-1,
1693408,Craterosiphon devredii,,3569579,831081-1,
1693409,Craterosiphon louisii,,3569543,831085-1,
1693410,Craterosiphon micranthus,,7688452,831086-1,
1693411,Craterosiphon montanus,,3569524,831087-1,
1378326,Craterosiphon pseudoscandens,,3569515,831088-1,
1378327,Craterosiphon quarrei,,3569507,831089-1,LC
1378328,Craterosiphon scandens,,3569496,831090-1,
1693413,Craterosiphon schmitzii,,3569486,831091-1,
1589259,Craterostigma hirsutum,,3728116,801728-1,
1373128,Craterostigma lanceolatum,,3728098,801730-1,
1749130,Craterostigma nummulariifolium,False Pimpernel; Round leaved False Pimpernel; Coinwort lindernia,7648981,77135753-1,LC
1373121,Craterostigma plantagineum,Blue carpet; Blue gem; Blue carpet -; Mubatabata; Resurrection plant; Umabuyasibonze,3728025,801738-1,
1373124,Craterostigma pumilum,,3728016,801739-1,
1749637,Craterostigma pusillum,,7867571,77135754-1,EN
1720135,Craterostigma sessiliflorum,Stalkless lindernia,9521116,77158510-1,
1589261,Craterostigma smithii,,3727986,801743-1,
1750176,Craterostigma yaundense,,7821880,77135759-1,VU
1358237,Crateva adansonii,Sacred Garlic Pear; Caper tree; Garlic pear tree; Three leaf caper; Genip; Salimbobog; Varun in Ayurveda,3871686,147449-1,LC
1748863,Crateva eminens,,9757564,77184076-1,
1424458,Crateva excelsa,,3871591,147501-1,LC
1431358,Crateva greveana,,3871553,147468-1,LC
1491114,Crateva humblotii,,3871525,147503-1,
1751315,Crateva kirkii,Tonga kerrie,9663395,77183729-1,
1491117,Crateva obovata,,3871439,147483-1,LC
1491118,Crateva palmeri,,3871414,69201-2,LC
1418386,Crateva religiosa,Sacred Garlic Pear; Garlic pear; March dalur; Marsh dalur; Sacred barma; Temple tree; Templeplant,3054263,147489-1,LC
1491119,Crateva simplicifolia,,3871379,1002700-1,
1400763,Crateva tapia,Garlic pear; K'olok maax; Spider flower tree,3054262,316363-2,LC
1491121,Crateva unilocularis,Spider Tree,3871303,147499-1,LC
1427649,Cratoxylum arborescens,Gerongong,7330035,433048-1,LC
1427651,Cratoxylum cochinchinense,Yellow Cow Wood; Red Memphat; Baduk baduk; Derum Selunchor; Mampat; Red Mempat,3712064,433054-1,LC
1718813,Cratoxylum formosum,Pink Mempat,7330024,433057-1,LC
1427652,Cratoxylum formosum,Pink Mempat,7330024,,LC
1427653,Cratoxylum glaucum,,3712034,433058-1,LC
1427654,Cratoxylum maingayi,,3711990,433063-1,LC
1575576,Cratylia argentea,,2977467,69204-2,
1863806,Cratylia spectabilis,,2963252,487745-1,
1505314,Cremanthodium arnicoides,,3137258,199536-1,
1505337,Cremanthodium ellisii,,8209747,910462-1,
1505357,Cremanthodium oblongatum,,3137296,199575-1,
1505374,Cremanthodium reniforme,,3137280,199588-1,
1372146,Cremaspora thomsonii,,2903120,747836-1,
1431359,Cremaspora triflora,,2903104,747837-1,LC
1404010,Cremastosperma brevipes,,8549262,69237-2,LC
1825967,Cremastosperma osicola,,10355957,60477510-2,NT
1454930,Cremastosperma westrae,,3154049,77065690-1,EN
1833128,Cremnocereus albipilosus,,10846853,77165478-1,
1528616,Cremnophila linguifolia,,5689357,69272-2,
1528617,Cremnophila nutans,,5689351,69273-2,
1551749,Cremosperma maculatum,,3820349,69294-2,
1551760,Cremosperma veraguanum,,3820097,379248-1,
1505393,Crepidiastrum chelidoniifolium,Pinnate compound crepidiastrum,3145167,1117225-2,
1505395,Crepidiastrum denticulatum,Teeth margin crepidiastrum; Frogspit; Maiden’s Revenge,3094819,1013748-2,
1505399,Crepidiastrum keiskeanum,,3145160,199611-1,
1505402,Crepidiastrum lanceolatum,Sword leaf crepidiastrum,3145168,199613-1,
1616138,Crepidium commelinifolium,,5307081,988121-1,
1616286,Crepidium purpureum,,5307062,988222-1,
1616296,Crepidium resupinatum,,5307160,988229-1,
1414480,Crepidium taurinum,,5307068,988248-1,
1589263,Crepidorhopalon affinis,,7972273,1009986-1,
1589264,Crepidorhopalon alatocalycinus,,3727940,938942-1,
1589265,Crepidorhopalon bifolius,,3727932,962279-1,
1589267,Crepidorhopalon debilis,,3727911,982768-1,
1589268,Crepidorhopalon goetzei,,3727904,947529-1,
1589270,Crepidorhopalon hartlii,,3727890,938941-1,
1589273,Crepidorhopalon latibracteatus,,7331963,947527-1,
1589274,Crepidorhopalon laxiflorus,,3727845,958330-1,
1589275,Crepidorhopalon malaissei,,3727836,938939-1,
1589277,Crepidorhopalon membranocalycinus,,3727819,938959-1,
1589278,Crepidorhopalon microcarpaeoides,,3727813,986964-1,
1751128,Crepidorhopalon perennis,,3727801,962277-1,
1589281,Crepidorhopalon robynsii,,3727796,1007462-1,
1589282,Crepidorhopalon rupestris,,3727788,1007464-1,
1589283,Crepidorhopalon scaettae,,3727780,1006696-1,
1589285,Crepidorhopalon spicatus,,3727759,947531-1,
1589286,Crepidorhopalon symoensii,,3727750,938940-1,
1589288,Crepidorhopalon tenuifolius,,3727731,947526-1,
1589289,Crepidorhopalon tenuis,,3727724,947518-1,
1589290,Crepidorhopalon uvens,,3727717,962278-1,
1589292,Crepidorhopalon whytei,Lindernia whytei,3727701,947530-1,
1505498,Crepis × hybrida,,5403366,199952-1,
1441869,Crepis acuminata,Tapertip hawksbeard; Long leaved hawksbeard; Longleaf hawk's beard; Mountain hawk's beard; Taper tip hawk's-beard; Hawk's beard; Taper tip hawksbeard,5403557,69313-2,
1357521,Crepis albida,Pyrenean hawksbeard; Radicchiella bianca (Italian),7770027,199649-1,
1391443,Crepis alpestris,Alpine hawksbeard,5403589,77181415-1,
1505421,Crepis apula,,5403387,199672-1,
1357524,Crepis aspera,Hawk's beard,5387243,199680-1,
1746356,Crepis aspromontana,,5403426,988504-1,
1505431,Crepis aurea,Golden hawk's beard; Golden Hawksbeard; Baker’s hawks beard; Golden Hawks beard,5403355,199689-1,
